feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
3527210,2025-08-03,trip_feedback,WE5818086,5,{}-,FALSE,,,Consigner
3594605,2025-08-21,trip_feedback,WE7097526,5,{}-,FALSE,,,Consigner
3587500,2025-08-22,trip_feedback,WE7025109,5,{}-,FALSE,,,Consigner
T1147754,2025-04-01,escalation,WE3040131,,गाड़ी रात को ही जाएगी गाड़ी आगे जाकर नो एंट्री है और पार्टी से बात हुई है पार्टी ने बोला रात को ही गाड़ी लेकर आनी है,TRUE,,,Operator
T1148279,2025-04-01,escalation,WE7441164,,will pay by April 10 th sir I am on leave,TRUE,,,Consigner
T1448084,2025-08-23,escalation,WE923241,5,गाड़ी 29 घंटे मे खाली हुई है,TRUE,,,Operator
T1449316,2025-08-24,escalation,WE6423685,5,सर पीरियड चल ही जमा कर दिया और बैलेंस पेमेंट के लिए कंप्लेंट भी कर लिया लेकिन बैलेंस पेमेंट अभी तक नहीं आया,TRUE,,,Operator
T1449578,2025-08-24,escalation,WE46767,,New Vehicle no.- MH48BM9915- DRIVER NO- 8053525743   please change vehicle no.,TRUE,,,Operator
T1450133,2025-08-24,escalation,WE5151021,1,Unloading location is different and is in hilly area  | Extra Distance : 75 | Extra Distance Expense : 9000,TRUE,,,Operator
T1450726,2025-08-25,escalation,WE1005216,,Calling no --- 7738417343  As per op voc vehicle 17km travel kiya to reach loading point op demand cancellation charges,TRUE,,,Operator
T1452327,2025-08-26,escalation,WE7538195,,| Overload : 4 in tons,TRUE,,,Operator
T1452612,2025-08-26,escalation,WE689500,,"Party response nhi kar rhe hai -- Mob no - 9971726608 

( App se ticket raise nhi hora hai party k no pe call karne ka option show hora hai baar baar ) 
",TRUE,,,Operator
T1453596,2025-08-26,escalation,WE2781924,,"calling no - 9716384276
as per op vehicle right gyi hai loading point prr demand ke according but cx ka material jada hai isliye isme nhi aa payega or load cancel krr dia hai please check and refund token charges ",TRUE,,,Operator
T1454040,2025-08-26,escalation,WE6868144,,Otp bil chahiye,TRUE,,,Operator
T1454348,2025-08-26,escalation,WE7803570,,need price,TRUE,,,Consigner
T1454397,2025-08-26,escalation,WE7243951,,"last 2 hours, status not update.",TRUE,,,Consigner
T1454583,2025-08-27,escalation,WE806967,5,CALLING NO.9310072757  OP KO LOADING PARTY KA RESPONSE NAHI MILE RAHA HAI PLEASE CHECK,TRUE,,,Operator
T1454790,2025-08-27,escalation,WE7787120,,Vehicle hold till last 3 days,TRUE,,,Operator
T1455261,2025-08-27,escalation,WE6131580,,Unloading charge Manga ja raha hai | Unloading Charge : 2000 | phone Number : 9471116751 | Name : N/A,TRUE,,,Operator
T1455900,2025-08-27,escalation,WE6231477,,Need more time for current billing,TRUE,,,Consigner
T1456994,2025-08-28,escalation,WE784063,,,TRUE,,,Operator
T1458444,2025-08-28,escalation,WE246633,,Invoice aur builty,TRUE,,,Operator
T1458871,2025-08-29,escalation,WE33504,,"As per op vehicle kal se unloading point par hai unload nhi hora hai 

( App se ticket raise nhi hoga bcoz trip end show hora hai unload nhi hua hai vehicle ) 

MOb no - 9718922089 ",TRUE,,,Operator
T1459171,2025-08-29,escalation,WE6187093,,8059283816 - as per op voc gadi unloading point par aaghi hai but party se btt nhi ho paa rhe hai plzz check and contact,TRUE,,,Operator
T1460525,2025-08-29,escalation,WE944930,,"
9991880148
 as  per op kh rha hai ki party ne no entry me bulaliya party ne kha tha 200 deke aa jana but police ne pkd liaya ha chalan kr diya hai plz check ",TRUE,,,Operator
T1462712,2025-08-30,escalation,WE4247896,,Parti call nahi received kar rahe hee,TRUE,,,Operator
T1464327,2025-09-01,escalation,WE5186541,,Bal peyment transfer kardo Ji,TRUE,,,Operator
T1464354,2025-09-01,escalation,WE7609987,,Gadi khali nhi ho rhi h yesterday  sa khde h mena 5 bar complete  kr chuka hu or khoi response nhi h na kl sa abhi thak gadi khali hue h mare gadi ko 30 ganta sa uper ho gya h unloading point pr,TRUE,,,Operator
T1465078,2025-09-01,escalation,WE6542143,1,Party loding esu truck driver not esu,TRUE,,,Operator
T1465319,2025-09-01,escalation,WE7777324,5,Need more time to pay,TRUE,,,Consigner
T1466820,2025-09-02,escalation,WE7419780,1,my vehicle has reached at not proper time as our company timings are till 5 PM . hence loading is not completed on time,TRUE,,,Consigner
T1467473,2025-09-02,escalation,WE7345207,5,I don't want insurance,TRUE,,,Consigner
T1468515,2025-09-03,escalation,WE5493966,,cl no 9871754961 as per op voc op bol rha hai maine mna nhi kiya hai op apna token refund chah rha hai plz look,TRUE,,,Operator
T1471431,2025-09-04,escalation,WE4804035,,Builty,TRUE,,,Operator
T1472469,2025-09-05,escalation,WE6157561,,"i want driver number, unable to reach out to driver",TRUE,,,Consigner
T1472568,2025-09-05,escalation,WE4924733,,driver call not received,TRUE,,,Consigner
T1473844,2025-09-05,escalation,WE2705643,,9728523298 as per op kh rha hai ki e wey bill expire hi jyega aaj rat 12 bje aur app se ticket bna rha hai op to likha aa rha hai इस ट्रिप के इ-वे बिल वैध है। bn n rha hai ticket plz check,TRUE,,,Operator
T1475068,2025-09-06,escalation,WE2379026,,"Loading complete but no documents received 

Bilty milega tabhi company me invoice banayega ",TRUE,,,Operator
T1475074,2025-09-06,escalation,WE7634359,,caling no. 9050618363 As per OP voc uski vehicle as per demand hai. lekin party ko 10fit width wali gaadi chahiye. jis vjh se cx ne load cancel kiya hai. op ko cancellation charges or token amount refund chahiye please check this. (OP ke app se complain raise  nahi ho rhi hai policy read krne ka option aa rha hai),TRUE,,,Operator
T1475745,2025-09-06,escalation,WE2446992,,Shortage Issue,TRUE,,,Consigner
T1475907,2025-09-06,escalation,WE4515410,1,cl no . 7027165811 As per op voc party se baat nhi ho pa raha hai pls provide no ( app me number show ho raha hai complain ka option nhi aa raha tha ),TRUE,,,Operator
T1476131,2025-09-07,escalation,WE817621,,"AS per op vehicle stage abhi GTL show hora hai or vehicle abhi unloading point par hai app se trip update nhi hora hai.

MOb no - 9818587631",TRUE,,,Operator
T1478183,2025-09-08,escalation,WE985330,,8080806997 - as per op voc plzz provide token money and cancellation charge gadi ke ander bss khali box the vo bhi isilye kyuki gadi gili thi or maal gila na ho jaye isilye or party ne trip cancel kar dii plzz check,TRUE,,,Operator
T1478881,2025-09-09,escalation,WE2910439,,मेरा बैलेंस पेमेंट अभी तक नहीं आया आप लिख रहे हैं आपकी बैंक में प्रॉब्लम बाकी मेरे सारे दिन पैसे आए आप कैसे क्यों नहीं आ रहे,TRUE,,,Operator
T1478890,2025-09-09,escalation,WE5334616,,| Overload : 200 in tons,TRUE,,,Operator
T1084172,2025-03-20,escalation,WE3901380,,The truck driver has not received L R. Truck Running on the way.,TRUE,,,Operator
T1087198,2025-03-21,escalation,WE2846785,,Vehicle. Loading point till time not load,TRUE,,,Operator
T1087418,2025-03-21,escalation,WE7038052,,,TRUE,,,Operator
T1089841,2025-03-21,escalation,WE3177153,,Wallet transfer account,TRUE,,,Operator
T1090530,2025-03-22,escalation,WE2366937,,1000 rupy nahi mila,TRUE,,,Operator
T1093119,2025-03-22,escalation,WE5932513,5,REQUIRED BILTY,TRUE,,,Consigner
T1093141,2025-03-22,escalation,WE569603,,Sar Meri gadi loading point per 36 varsh se khadi hai kripya karke iska detention charge add karne ka kasht Karen,TRUE,,,Operator
T1093202,2025-03-22,escalation,WE2653659,,Extra material loading at 1st point,TRUE,,,Operator
T1094194,2025-03-23,escalation,WE3115486,5,9958533345,TRUE,,,Consigner
T1098794,2025-03-24,escalation,WE7386967,,Party ko mobile number 2 ghante se try kr rha hu lag nhi rha hee,TRUE,,,Operator
T1099761,2025-03-25,escalation,WE5054939,,Party ko pta tha wt faltu hai ..btaya nhi 2 ton overload hai.  gaadi M H border me bnd ho gyi h chalan hai 24000 rs ka ...,TRUE,,,Operator
T1100556,2025-03-25,escalation,WE6210053,1,calling no -9015997939 as per op voc party response nahi de rahe hai loading ki please check,TRUE,,,Operator
T1100615,2025-03-25,escalation,WE6506268,1,I’m not able to make a booking,TRUE,,,Consigner
T1100652,2025-03-25,escalation,WE6877105,,Exhausted my credit limit,TRUE,,,Consigner
T1101229,2025-03-25,escalation,WE56877,,बिहार से महाराष्ट्र का इधर का भि लोड दीजिए  कृपया बिहार या उत्तर प्रदेशचे भाडा दिखता है वो मुझे मेसेज देखने चाहिये प्लीज विल साय,TRUE,,,Operator
T1104242,2025-03-26,escalation,WE3234806,1,all ready payment down,TRUE,,,Consigner
T1104993,2025-03-26,escalation,WE5626024,,CALLING NO 9340153358 AS PER OP VOC OP BOL RHA HAI GADI MERE NAME PE NHI HAI YE CHIZ MUJHE NHI BATAYEGA OP AB REFUND CHAHTA HAI PLZ LOOK,TRUE,,,Operator
T1105439,2025-03-26,escalation,WE650951,,Gaddi kal rat se load khadi hai or advance payment abhi tk nhi aayi h,TRUE,,,Operator
T1107443,2025-03-27,escalation,WE7079286,,,TRUE,,,Operator
T1108343,2025-03-27,escalation,WE4871905,,"hume 3 bill banye the 

hume 3 bill ki pod chaiye 



bill par ",TRUE,,,Consigner
T1109462,2025-03-27,escalation,WE21039,,"The party is not paying the bill, our vehicle has been parked since yesterday, extra charges should be levied:",TRUE,,,Operator
T1109652,2025-03-27,escalation,WE85474,,Sir metrial m shorts hone ka party ko conform h ki hamara metrial sonipat se hi lam gaya h..plz meri balance payment krwa do..or party ki meri bat b hui thi unloading k time unhone bola Tha ki es se apki payment m koi diktat nahi aayegi.agar apko Wheelseye kahe to hamari bat krwa dena,TRUE,,,Operator
T1109801,2025-03-27,escalation,WE6232919,1,3 days halting gst problem,TRUE,,,Operator
T1110439,2025-03-27,escalation,WE7228357,,Since mrning kyc pending please check,TRUE,,,Operator
T1111990,2025-03-28,escalation,WE504702,,Unloading adress Badal Diya gaya hai | Extra Distance : 4 | Extra Distance Expense : 200,TRUE,,,Operator
T1112018,2025-03-28,escalation,WE6544571,,"Loding dedi hai
30 rs par tan 10tan 
300 | Loading Charge : 300",TRUE,,,Operator
T1112718,2025-03-28,escalation,WE5046292,,"Pls call me 

Load nii show ho rahe b",TRUE,,,Operator
T1112928,2025-03-28,escalation,WE4020531,,Issues with due amount,TRUE,,,Consigner
T1113472,2025-03-28,escalation,WE5691201,,Loading retention nahin Jodi gai hai,TRUE,,,Operator
T1114042,2025-03-28,escalation,WE6825438,,7218381247 as per op kh rha hai ki usko kyc karna hai op kh rha hi paper uplaod kr diye hai but odin me show n o rha hai plz check,TRUE,,,Operator
T1117357,2025-03-29,escalation,WE2952815,,vehicle moving another location,TRUE,,,Consigner
T1117930,2025-03-29,escalation,WE5936652,,Load party ne cancel kara hai,TRUE,,,Operator
T1118228,2025-03-29,escalation,WE5782229,,call,TRUE,,,Consigner
T1119991,2025-03-30,escalation,WE4833629,,"25 km aage bula rhe hai party loading ke liye.

Mob no - 8802901918",TRUE,,,Operator
T1120502,2025-03-30,escalation,WE3182813,,CALLING NO - 9595123015 AS PER OP VOC OP KI GADI  OP KE NAME PE HI REGISTERD HAI BUT KYC REJECT HO GAYI  HAI PLS CHECK THIS CASE,TRUE,,,Operator
T1120667,2025-03-30,escalation,WE5098788,,"document share to driver 

",TRUE,,,Consigner
T1121148,2025-03-30,escalation,WE3979015,5,,TRUE,,,Operator
T1121326,2025-03-31,escalation,WE757641,,Unloading detention,TRUE,,,Operator
T1121991,2025-03-31,escalation,WE3234806,5,Exhausted my credit limit,TRUE,,,Consigner
T1122180,2025-03-31,escalation,WE2967228,,मेरी गाड़ी कल 11:00 बजे से खड़ी है और जो कि अभी तक अनलोड नहीं हुई है पार्टी से कोई रिस्पांस नहीं मिल रहा है मेरी गाड़ी खाली करें,TRUE,,,Operator
T1146073,2025-04-01,escalation,WE5424772,,"CALLING NO - 8210110225
WE35392-2270900
OP KI GAADI UNLOAD HOKE NIKAL GYI HAI TRIP UPDATE NHI HO RHI HAI ",TRUE,,,Operator
T1146924,2025-04-01,escalation,WE7558661,,Need more time to pay,TRUE,,,Consigner
T1146931,2025-04-01,escalation,WE878335,,Gadi ko atrikt point par yani 2 jagah Khali karne ki bol raha hai  | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1147050,2025-04-01,escalation,WE4754501,,2 ghante se gaddi load khadi h,TRUE,,,Operator
T1147148,2025-04-01,escalation,WE3933297,,Loading point change h and 32 km ka difference h | Extra Distance : 32 | Extra Distance Expense : 1000,TRUE,,,Operator
T1456616,2025-08-28,escalation,WE7868781,1,we need the final price and availability of truck at loading point in morning 7-9 slot on 28 august,TRUE,,,Consigner
T1152485,2025-04-03,escalation,WE4481470,,vehicle is delayed I want 6000 inr rembursement as trip is delayed product was high valued,TRUE,,,Consigner
T1152870,2025-04-03,escalation,WE7460609,,"cl no. 7014613064 gadi breakdown ho gaya tha Pune me kal saam ko gadi ready tha aaj subhe maal delivery ho gaya hai penalty refund k liye keh rhi please check
",TRUE,,,Operator
T1152929,2025-04-03,escalation,WE7083797,,Location galat hai,TRUE,,,Operator
T1153318,2025-04-03,escalation,WE7449908,1,Exhausted my credit limit,TRUE,,,Consigner
T1153517,2025-04-03,escalation,WE6422538,1,"calling no . 8059487002 as per op voc 
vehicle loading point pe pahuch gya tha pls check ",TRUE,,,Operator
T1153973,2025-04-03,escalation,WE3132552,,"driver is refusing to go to other loading point 
",TRUE,,,Consigner
T1154264,2025-04-03,escalation,WE12452,,GR.,TRUE,,,Operator
T1155827,2025-04-04,escalation,WE945608,,"cl no. 9650794638 as per op DL1LAD4278, DL1MA7363, DL1MA9560 op ne vechile sell krdiya hai ,,kyc reject krwani hai please check",TRUE,,,Operator
T1156564,2025-04-04,escalation,WE1519332,,1 day halt at loading point,TRUE,,,Operator
T1156818,2025-04-04,escalation,WE5656677,,PLZ PROVIDE BILTY  9813092065,TRUE,,,Operator
T1158422,2025-04-05,escalation,WE2862271,,No entry problem,TRUE,,,Operator
T1158512,2025-04-05,escalation,WE1189077,,Sir ji Gadi kal Say khadi hai ji Abhi tak load Nahi Hue hai ji party Say Bat Hua hi Party  Bol Rahi hi Monday ko Khali hogi,TRUE,,,Operator
T1158717,2025-04-05,escalation,WE7358786,,-,TRUE,,,Consigner
T1158908,2025-04-05,escalation,WE7155695,1,in pod no receiver stamp please resolve asap,TRUE,,,Consigner
T1159139,2025-04-05,escalation,WE7557048,1,from 2 locations pickup are there,TRUE,,,Consigner
T1159384,2025-04-05,escalation,WE154788,,Bilty not received,TRUE,,,Operator
T1159386,2025-04-05,escalation,WE570916,,Company ki chutti bata rehe hai 2 din ki,TRUE,,,Operator
T1159641,2025-04-05,escalation,WE1083529,,wrong details mentioned in the invoice,TRUE,,,Consigner
T1160653,2025-04-06,escalation,WE3139935,,gadi unloading nahi ki jaa rahi hai,TRUE,,,Operator
T1161839,2025-04-06,escalation,WE6817535,1,Jab Mane book kiya tha location se 363 km h ab jab otp dal k open Kiya hi to 416 km ho gaya h  | Extra Distance : 53 | Extra Distance Expense : 1500,TRUE,,,Operator
T1161944,2025-04-06,escalation,WE6064271,,.,TRUE,,,Consigner
T1162722,2025-04-07,escalation,WE44600,,"Loading party se bat ho gai hai 1 Nag short hai ye 1 box delhi se kam gaya hai 
Esliye 1 nag  short likha hai ",TRUE,,,Operator
T1162906,2025-04-07,escalation,WE4175791,,"need vehicle all docs 

Insurance copy, pollution copy fitness copy , driver driving license copy ",TRUE,,,Consigner
T1163463,2025-04-07,escalation,WE5315579,,आप की गाड़ी अनलोड प्वाइंट पर है अभी तक अनलोड नहीं हुई,TRUE,,,Operator
T1165354,2025-04-08,escalation,WE693154,,Loading me deri kab load ho ga gadi,TRUE,,,Operator
T1166453,2025-04-08,escalation,WE5456211,,"जब गाड़ी मालिक कैंसल करे तो टोकन वापस नहीं होता ,, ओर जब पार्टी कैंसल करे तो भी तो ट्रिप कैंसल चार्ज मिलना चाहिए ",TRUE,,,Operator
T1167484,2025-04-09,escalation,WE3244727,,Exhausted my credit limit,TRUE,,,Consigner
T1168709,2025-04-09,escalation,WE717519,5,Loading detention and parking charge issue,TRUE,,,Operator
T1169087,2025-04-09,escalation,WE3324472,5,Need more time to pay,TRUE,,,Consigner
T1170629,2025-04-10,escalation,WE882995,,"# Correct loads not showing
Vehicle Type with Operator -  22 FIT
Loads Type - 14 FIT

VEHICLE KE ACCORDING LOAD SHOW NHI HORA HAI.
 ",TRUE,,,Operator
T1171757,2025-04-10,escalation,WE156425,5,"calling no - 9810771894
#trip update issue
as per op unloading location change hua hai abb SONEPAT unload hogi vehicle pahuch gyi hai but trip update nhi ho rhi hai please update vehicle at unloading",TRUE,,,Operator
T1171765,2025-04-10,escalation,WE2443657,,,TRUE,,,Operator
T1172258,2025-04-10,escalation,WE2309459,,No entry hai party ka kahana hai,TRUE,,,Operator
T1173565,2025-04-11,escalation,WE220581,5,calling no -9327538921 as per op voc vehicle loading ho k nikal gaye hai trip update nahi ho rahe hai please check,TRUE,,,Operator
T1173665,2025-04-11,escalation,WE7578245,,.,TRUE,,,Consigner
T1173799,2025-04-11,escalation,WE6776862,,driver is not answering he is fighting with my party and not unloading my material and he is asking full amount from me,TRUE,,,Consigner
T1174402,2025-04-11,escalation,WE4632737,,"please make gr , amount will pay after delivery ",TRUE,,,Consigner
T1175275,2025-04-12,escalation,WE4895618,5,"Bilti mai otp  nhi hai 
Please otp do",TRUE,,,Operator
T1175330,2025-04-12,escalation,WE44600,5,"Gadi me Goods Extra ho sakta hai mane 7 ton me Gadi book kiya haa party bol rahi hai 7 ton Goods Extra ho sakta hai Esliye Dusri Gadi bhej Raha hu 
Jiska no UP14LT9752 Driver no. 9911735764 hai ",TRUE,,,Operator
T1176168,2025-04-12,escalation,WE5572172,,please protbill,TRUE,,,Consigner
T1176634,2025-04-12,escalation,WE6868833,,,TRUE,,,Operator
