feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1485164,2025-09-12,escalation,WE4999665,,| Bank Name: Axis Bank  | Account Name: Narayan lal Prajapat | IFSC: UTIB0005258 | Account Number: 924010037097433,TRUE,,,Operator
T1485491,2025-09-12,escalation,WE7480695,,Ded fit over hight Hai product ki | Over height : 1.5 in feet,TRUE,,,Operator
T1485726,2025-09-12,escalation,WE964700,,Belens nhi aaya mal pura tha  2500kyu kate hai. Belens bhe nhi aaya,TRUE,,,Operator
T1485750,2025-09-12,escalation,WE5162400,1.0,driver not anawer,TRUE,,,Consigner
T1486463,2025-09-12,escalation,WE2623723,,Goods are not packed properly-,TRUE,,,Operator
T1489293,2025-09-14,escalation,WE6569661,,| Overload : 310 in tons,TRUE,,,Operator
T1489347,2025-09-14,escalation,WE40315,,Gadi Raat Ke 1:00 baje se party ke pass khadi hai gadi number 2161 abhi party ke pass hi gadi khadi hai koi Bata Mere Kuchh Bhi sports Nahin mil raha ,TRUE,,,Operator
T1490110,2025-09-15,escalation,WE7104541,,"CALLING NO - 9871298129
WE35392-2351946
AS PER OP VOC OP NE JB FREIGHT DEKHA THA LOAD CONFIRM KRNE SE PHLE TO 24500 RS SHOW KR RHA THA JB LOAD CONFIRM HUA TO 23500 RS SHOW KR RHA HAI PLEASE CHECK",TRUE,,,Operator
T1492542,2025-09-16,escalation,WE930001,,Party phone nahi resive kar rahi hai ,TRUE,,,Operator
T1492706,2025-09-16,escalation,WE3250946,,Unloading charge not added ,TRUE,,,Operator
T1493341,2025-09-17,escalation,WE7180476,5.0,Negative (-) sign before the prize doesn't signify you have to pay.,TRUE,,,Consigner
T1447153,2025-08-22,escalation,WE2630447,,calling no. 9821713482  op ko loading party ka response nahi mile raha hai please check ,TRUE,,,Operator
T1448698,2025-08-23,escalation,WE2151927,,,TRUE,,,Operator
T1449531,2025-08-24,escalation,WE3761192,,Gadi load ho gaya h otp nahi start ho raha h | Extra Distance : 5 | Extra Distance Expense : 1000,TRUE,,,Operator
T1450005,2025-08-24,escalation,WE4633266,,Please release advance ,TRUE,,,Operator
T1450451,2025-08-25,escalation,WE7117273,,Kal 3:45 pod dala tha abhi tak bailens payment nhi ayi ,TRUE,,,Operator
T1451475,2025-08-25,escalation,WE5537875,,Laber unloading ka charge mang rahi hai  | Unloading Charge : 600 | phone Number : 9958344848 | Name : Unloading k liye ,TRUE,,,Operator
T1451792,2025-08-25,escalation,WE630290,,Two points loading ,TRUE,,,Operator
T1451911,2025-08-25,escalation,WE1189077,,Sir ji No Entry ka mal hi ji No Entry Say bahar khadi hi ji party Say bat Hue hi ji Night me he Ja paiege,TRUE,,,Operator
T1452138,2025-08-25,escalation,WE2839705,,"The vehicle has not been moved since 21st August. If the material does not reach my party on time, we will give a debit note in your name.",TRUE,,,Consigner
T1454254,2025-08-26,escalation,WE7447001,,"My vehicle is on unloading point 
But I'm not able to do vhichal on unloading in aap",TRUE,,,Operator
T1454509,2025-08-26,escalation,WE7619686,,REQUIRED BILTY,TRUE,,,Consigner
T1455021,2025-08-27,escalation,WE6102173,1.0,"Op voc by mistake app se cancel ki request forward hua tha cancel ni karna hai trip.

Mob no - 9610790892 ",TRUE,,,Operator
T1455417,2025-08-27,escalation,WE5408912,,cl no. 9898784777 as per op vechile unloading pe hai but waha pe koi company nhi hai // party se baat kiya but koi response nhi mil rha  please check ,TRUE,,,Operator
T1455860,2025-08-27,escalation,WE7376986,,not received ,TRUE,,,Consigner
T1456404,2025-08-27,escalation,WE7476037,,,TRUE,,,Operator
T1457790,2025-08-28,escalation,WE7104729,,cl no 7726819478 as per op voc op ki baat nhi ho rha hai party se op hyyper ho rha hai app se ticket raise nhi ho pa rha hai plz look   ,TRUE,,,Operator
T1457984,2025-08-28,escalation,WE834653,1.0,| Overload : 9 in tons,TRUE,,,Operator
T1458205,2025-08-28,escalation,WE1267950,,Loading detection nahi joda gaya,TRUE,,,Operator
T1461858,2025-08-30,escalation,WE7290666,1.0,| Account Number: 3369000100115544 | IFSC: PUNB0129310 | Account Name: Nikita | Bank Name: Punjab National Bank ,TRUE,,,Operator
T1462793,2025-08-30,escalation,WE4723892,,| Overload : 1450 in tons,TRUE,,,Operator
T1464143,2025-08-31,escalation,WE4599028,,2 | Over height : N/A,TRUE,,,Operator
T1464305,2025-09-01,escalation,WE6306827,,Balance payment nhi aya ha sir. 15 horas,TRUE,,,Operator
T1465104,2025-09-01,escalation,WE509901,,9811387658 as per op voc gaadi nil gai thi loading ke liye uske baad cancel hui hai last 2 hours me op ko canccellation charge chahiye bhot hypr ho rha hai app se complaint nhi bn rhi kyoki wha pr policy likh ke aa rhi hai ,TRUE,,,Operator
T1465215,2025-09-01,escalation,WE220479,,,TRUE,,,Operator
T1465409,2025-09-01,escalation,WE7062597,,Damage Issue,TRUE,,,Consigner
T1465955,2025-09-01,escalation,WE7590551,,I want to send my person due to safety. ,TRUE,,,Consigner
T1467266,2025-09-02,escalation,WE6513124,,Calling no -- 8607555513 As per op voc op ne as per demand vehicle bheja tha trip cancel kiya gya hai unfit remark mentioned karke party side se,TRUE,,,Operator
T1469713,2025-09-03,escalation,WE2737735,,please share invoice ,TRUE,,,Consigner
T1470660,2025-09-04,escalation,WE7794377,,"As per op voc op ke party se baat nhi ho pe rhi hai op ko response ker dejiye 
calling no - 9779744453
(app se ticket raise nhi ho rhi hai =App se ticket raise  nhi hora hai feedback share karne ka option show hora hai,  feedback share kar diya op ne but phr bhi  ticket raise nhi hora hai )",TRUE,,,Operator
T1471706,2025-09-04,escalation,WE871503,,Please add helting charge ,TRUE,,,Operator
T1472132,2025-09-04,escalation,WE5073995,,"OP - 7289043312
AS PER CX VOC CANCELLATION CHARGE 
REASON - APP SE TICKET NAHI BAN RAHI HAI ",TRUE,,,Operator
T1472544,2025-09-05,escalation,WE3658405,,calling no.7250216226 As per OP voc use bilty nahi  mili hai vehicle loading point se nikal chuki hai. please check  this (Vehicle is in transit),TRUE,,,Operator
T1472696,2025-09-05,escalation,WE5297919,,Loading point par gadi subah 6 a m se khadi hai na toh party adress de rahi hai aur nahin phone pic kar rahe hai location par gadi khadi hai Road per gadi hai chalan Ho Gaya toh Kaun bharega ,TRUE,,,Operator
T1474158,2025-09-05,escalation,WE7830626,,ई वे बिल या बिल्टी नहीं दी गई अब तक बड़ी मुश्किल से काफी कहने सुनने के बाद अभी 24 घंटे बात ओटीपी उन्होंने दिया है ।,TRUE,,,Operator
T1475168,2025-09-06,escalation,WE7239518,,Unhappy with my payment plan,TRUE,,,Consigner
T1475286,2025-09-06,escalation,WE33504,,400 rupees dala mang rha hai party ,TRUE,,,Operator
T1475752,2025-09-06,escalation,WE7012155,,Dedh feat hight jyada hai | Over height : 1.5 in feet,TRUE,,,Operator
T1476083,2025-09-07,escalation,WE1977570,,6,TRUE,,,Operator
T1476522,2025-09-07,escalation,WE6689360,,,TRUE,,,Operator
T1477217,2025-09-08,escalation,WE5576836,,अनलोडिंग पार्टी से कोई बात नहीं हो पा रही है गाड़ी अनलोडिंग पर है फोन कोई उठा नहीं रहा है ड्राइवर बड़ा परेशान है,TRUE,,,Operator
T1478081,2025-09-08,escalation,WE6005676,,I want call supoort,TRUE,,,Operator
T1479271,2025-09-09,escalation,WE7426354,,Check post delay ,TRUE,,,Operator
T1479756,2025-09-09,escalation,WE4723892,,delay in bilty,TRUE,,,Operator
T1482266,2025-09-10,escalation,WE641477,,| Extra Distance : 15 | Extra Distance Expense : 2000,TRUE,,,Operator
T1493840,2025-09-17,escalation,WE2221929,,"CALLING NO - 9887362293
WE35392-2352446
AS PER OP VOC OP KI GAADI KO PHLE HI KHALI KRWA LIYA HAI UNLOADING POINT SE AB TRIP UPDATE NHI HO RHI HAI ",TRUE,,,Operator
T1493855,2025-09-17,escalation,WE372880,,Sir e way bill mil gya h pr bilty ni mili hai,TRUE,,,Operator
T1494582,2025-09-17,escalation,WE1472368,,Gadi aage jane se police wale rok liye hai road Ban raha hai night me nikalenge ,TRUE,,,Operator
T1494743,2025-09-17,escalation,WE852005,,Party aane  k liye mana kar rahi hai  | Extra Distance : 0 | Extra Distance Expense : 0,TRUE,,,Operator
T1495710,2025-09-18,escalation,WE7405757,,transit haulting charges are added without my confirmation. kindly remove this as your person is following me every day,TRUE,,,Consigner
T1495987,2025-09-18,escalation,WE6030765,,Issues with due amount,TRUE,,,Consigner
T1496245,2025-09-18,escalation,WE7590551,,dear sir please ye mra vasai to Gurgaon ka material load kiya hai gaadi yaha se 15/09/2025 ko raat ko 10pm ko nikli hai abhi wo kaha per hai uska pata nahi hai please muze uska location de dijiye ,TRUE,,,Consigner
T1497335,2025-09-19,escalation,WE3289587,,Issues with due amount,TRUE,,,Consigner
T1498332,2025-09-19,escalation,WE7796247,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1498697,2025-09-19,escalation,WE5757888,,OTP,TRUE,,,Operator
T1499552,2025-09-20,escalation,WE5757888,,17 kilometer distance charge | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1501310,2025-09-22,escalation,WE7228357,1.0,More than 12 hurs passed still balance payment not received ,TRUE,,,Operator
T1501554,2025-09-22,escalation,WE7790496,,Need bill to firm name,TRUE,,,Consigner
T1501582,2025-09-22,escalation,WE3222000,,Unloading charge maang rahe h | Unloading Charge : 650 | phone Number : 9898847215 | Name : Yadav ji,TRUE,,,Operator
T1501847,2025-09-22,escalation,WE2151927,,"calling no - 8512068132
as per op vehicle unloading point se 15-20km pahle khadi hai and wha railway fatak hai and vehicle over height issue ki wjh se wo fatak cross nhi krr paa rhe hai please check and response urgent",TRUE,,,Operator
T1501861,2025-09-22,escalation,WE556019,,हमारा मोबाइल नंबर यह मोबाइल नंबर ऐड कर दो 8178053300 इस नंबर को ऐड कर दो वह नंबर बंद हो गया है,TRUE,,,Operator
T1502460,2025-09-22,escalation,WE23599,,Gadi anloding point par 24ghante se Jayda ho Gaya hai ji please gadi ka detection charge lagana hai ji please ,TRUE,,,Operator
T1502720,2025-09-23,escalation,WE7713875,,| Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1503948,2025-09-23,escalation,WE2127390,,Gadi 24 ghante Se jyada ham log rokane ke liye,TRUE,,,Operator
T1504658,2025-09-24,escalation,WE7588952,,driver kanta ke paise mang rha hai,TRUE,,,Consigner
T1504745,2025-09-24,escalation,WE774866,,6 lebar 600 | Unloading Charge : 600 | phone Number : 8750868064 | Name : Sanju,TRUE,,,Operator
T1504952,2025-09-24,escalation,WE2549794,,Rassi is still not there. you are waiting our time and efforts ,TRUE,,,Consigner
T1505227,2025-09-24,escalation,WE6117854,,Mujhe dusra gadi chiye meri gadi ka ingian seij ho gaya ha to mistri 4 din ka time mang raha ha,TRUE,,,Operator
T1505705,2025-09-24,escalation,WE7379436,,OP = 8766841070TOKEN MONEY REFUND NAHI HUA HAI  TRIP ID -  WE35392-2356833,TRUE,,,Operator
T1506387,2025-09-25,escalation,WE2713002,,Meri gaadi delhi s raat ko 11 bje delhi ki jab no entry khuli tab nikli or 450 km uttrakhand pahuchne ka samay keval 16 s 20 ghante dia gya mujhe jo ki bahot jyada Kam samay hain . Or UTTRAKHAND me gaadi Raat me chalane ko traffic police uttrakhand ki mna kr detti h gaadi khadi Krva leti h . Or meri gaadi party n late bulai thi ki aap 10 km door h aap vhi khade rahiye 2 bje k baad aana tha par kyuki vha pr no entry or school  timing thi jiski vjh s gaadi vha usi tym pauchi to mere paise ka refund kr dijiye isme meri gaadi ki galti nhi h ,TRUE,,,Operator
T1507115,2025-09-25,escalation,WE7221985,,UnLoading detention not added.,TRUE,,,Operator
T1507774,2025-09-26,escalation,WE7404549,,token amount not received yesterday ahemdabad to vadodara trip ,TRUE,,,Operator
T1508143,2025-09-26,escalation,WE774866,,Extra running ki payment nhi aayi h,TRUE,,,Operator
T1508476,2025-09-26,escalation,WE3133738,,Tds ,TRUE,,,Operator
T1508504,2025-09-26,escalation,WE4472161,,vahical no change ,TRUE,,,Consigner
T1508731,2025-09-26,escalation,WE852005,,Over height hai | Over height : N/A,TRUE,,,Operator
T1509863,2025-09-27,escalation,WE995302,,cl no . 7082698031 As per op voc op profile kyc chenge krana hai pls check ,TRUE,,,Operator
T1510060,2025-09-27,escalation,WE2519738,,"9582487435 as per op voc vehicle loading point pe jane ke baad cancel huya he op cancellation charges  ki demand kar rha he please check (app se ticket raise me erroR aa rha he - यह यात्रा रद्द कर दी गई है। नीति के अनुसार, आप इस यात्रा पर रद्दीकरण शुल्क के लिए पात्र नहीं हैं। नीति पढ़ने के लिए यहाँ क्लिक करें।)",TRUE,,,Operator
T1510418,2025-09-28,escalation,WE4455441,5.0,required updated e-way bill & bilty ,TRUE,,,Consigner
T1511032,2025-09-28,escalation,WE711702,,"JK08L9786 ,Op ko 32 feet ki load nahi show ho raha hai #Correct load not showing ",TRUE,,,Operator
T1511358,2025-09-28,escalation,WE5954173,,Wairing problem issu,TRUE,,,Operator
T1511867,2025-09-29,escalation,WE7182178,,"#Correct loads not showing 
Vehicle Type with Operator -    CLOSE VEHICLE
Loads Type - OPEN 
AS PER OP CLOSE VEHICLE HAI OR APP MEIN OPEN KE LOAD SHOW HORA HAI.
MOB NO - 9205662037",TRUE,,,Operator
T1512008,2025-09-29,escalation,WE7277560,,Issues with due amount,TRUE,,,Consigner
T1512414,2025-09-29,escalation,WE5870950,,Bilty nhi mili avi tak ,TRUE,,,Operator
T1513587,2025-09-30,escalation,WE414441,,Unloading party wrong please provide the new number ,TRUE,,,Operator
T1513939,2025-09-30,escalation,WE7508425,,TDS mapping pending ,TRUE,,,Consigner
T1514231,2025-09-30,escalation,WE4633266,,9992302091 as per op voc token refund nhi huye he please check,TRUE,,,Operator
T1514449,2025-09-30,escalation,WE2644378,,please generate invoice on zeenat decor impex private limited ,TRUE,,,Consigner
T1515244,2025-10-01,escalation,WE7657592,,REQUIRED BILTY,TRUE,,,Consigner
T1515289,2025-10-01,escalation,WE196366,,Party unloading charge maang rahi h 2500 rs  | Unloading Charge : 2500 | phone Number : 9015315000 | Name : Unloading party,TRUE,,,Operator
T1516398,2025-10-02,escalation,WE344064,,"गाड़ी में कोई प्रॉब्लम है 
छुट्टी होने में कारण मिस्त्री वर्कशॉप बंद है आज 
सिलेंसर में कोई प्रॉब्लम है ",TRUE,,,Operator
T1518008,2025-10-03,escalation,WE4824160,1.0,calling no. 8397978305 as per op voc op bol rhe he cx se baat huyi thi cx and op  agree he loading ke liye but trip cancel ho gyi he please check ,TRUE,,,Operator
T1519035,2025-10-04,escalation,WE5091126,,गाडी 10 फिट parrty 12 फिट कि डिमांत कर राही he | Over height : 10 in feet,TRUE,,,Operator
T1519559,2025-10-04,escalation,WE7062597,,REQUIRED BILTY,TRUE,,,Consigner
T1519919,2025-10-05,escalation,WE4981230,,25 km age bulaya ja rha h | Extra Distance : 2 | Extra Distance Expense : 25,TRUE,,,Operator
T1519966,2025-10-05,escalation,WE277387,,cl no 8700692965 as per op voc op bol rha hai abhi tak party ka koi jawb nhi mil pa rha hai // op ke app se complain raise nhi ho rha hai plz look  ,TRUE,,,Operator
T1520149,2025-10-05,escalation,WE6947752,,Lenth jyada h ji | Over height : 2 in feet,TRUE,,,Operator
T1520165,2025-10-05,escalation,WE556537,5.0,| Account Number: 2111210434911020 | IFSC: AUBL0002104 | Account Name: Sanjeev Kumar  | Bank Name: A U SMALL FINANCE BANK,TRUE,,,Operator
T1520946,2025-10-06,escalation,WE7415326,,"4,10,2025",TRUE,,,Operator
T1365208,2025-07-09,escalation,WE483772,,"Gadi Khali ho gaya hai mahanagar palika wale 800 le rhe hai 
Gadi return nahi ane de rhe hai 
India mein 
Nepal mein khada kiya hai gadi bodar per  | Unloading Charge : 800 | phone Number : 9765148953 | Name : Suknla",TRUE,,,Operator
T1368157,2025-07-11,escalation,WE3536950,,driver left without collecting invoice eway or builty,TRUE,,,Consigner
T1368645,2025-07-11,escalation,WE6871191,,"#Unable to update trip
Calling no. 8303832151 As per OP voc uski gaadi unloading point pe hai, party ne vehicle ko aaj ke liye bulya hai  point pe hai. op ke app se trip update nahi horhi hai. please check this",TRUE,,,Operator
T1368826,2025-07-11,escalation,WE505529,,Bilty nahi mili ,TRUE,,,Operator
T1369122,2025-07-11,escalation,WE947132,,Kanpur ka bat tha 50 k.m ki duri ja raha hai pin code tha 208001 tha aur check kar kha  | Extra Distance : 2000 | Extra Distance Expense : 2000,TRUE,,,Operator
T1370879,2025-07-12,escalation,WE672571,,Ek point ke bad hua tha party do jagah se load karva rahi hai uska charges lagega 2500,TRUE,,,Operator
T1371433,2025-07-12,escalation,WE2240613,,सर मेरे पास टीडीएस है तो मेरा पीछे क्यों काटे जाए 10 परसेंट टीडीएस काटा है मेरा सर मेरे पास टीडीएस है तो मेरी घाटे जाएंगे 10% मेरे पास सर मेरे पास स्टेटस,TRUE,,,Operator
